year,cluster,target,actual_rate,pred_rate,is_forecast
2025,3,foster_care_history,,0.2783632665323092,True
2026,3,foster_care_history,,0.31913300883163853,True
2013,3,incarceration_history,,0.33039904082611143,False
2014,3,incarceration_history,,0.33039904082611143,True
2015,3,incarceration_history,,0.33039904082611143,True
2016,3,incarceration_history,,0.33039904082611143,True
2017,3,incarceration_history,,0.33039904082611143,True
2018,3,incarceration_history,,0.33039904082611143,False
2019,3,incarceration_history,,0.33039904082611143,True
2020,3,incarceration_history,,0.3285781225247689,True
2021,3,incarceration_history,0.19525065963060687,0.19518681632013685,False
2022,3,incarceration_history,,0.1895366903868241,True
2023,3,incarceration_history,,0.21191812149429673,True
2024,3,incarceration_history,,0.24555167367629216,True
2025,3,incarceration_history,,0.24555167367629216,True
2026,3,incarceration_history,,0.2713621699067202,True
2013,3,no_income,,0.04470365265280572,False
2014,3,no_income,,0.04470365265280572,True
2015,3,no_income,,0.04470365265280572,True
2016,3,no_income,,0.04470365265280572,True
2017,3,no_income,,0.04470365265280572,True
2018,3,no_income,,0.04470365265280572,False
2019,3,no_income,,0.04470365265280572,True
2020,3,no_income,,0.08503576726843724,True
2021,3,no_income,0.1284080914687775,0.1270410860958499,False
2022,3,no_income,,0.12473047538657106,True
2023,3,no_income,,0.1219983372243377,True
2024,3,no_income,,0.13797704312939477,True
2025,3,no_income,,0.13797704312939477,True
2026,3,no_income,,0.1741569064659669,True
2013,3,housing_loss_income,,0.24622082212158972,False
2014,3,housing_loss_income,,0.24622082212158972,True
2015,3,housing_loss_income,,0.24622082212158972,True
2016,3,housing_loss_income,,0.24622082212158972,True
2017,3,housing_loss_income,,0.24622082212158972,True
2018,3,housing_loss_income,,0.24622082212158972,False
2019,3,housing_loss_income,,0.24622082212158972,True
2020,3,housing_loss_income,,0.3214569509984141,True
2021,3,housing_loss_income,0.405452946350044,0.4058227984286639,False
2022,3,housing_loss_income,,0.4922319248559069,True
2023,3,housing_loss_income,,0.5125264470919605,True
2024,3,housing_loss_income,,0.5694319898398009,True
2025,3,housing_loss_income,,0.5962671127692605,True
2026,3,housing_loss_income,,0.6369808286447943,True
2013,4,mental_health,0.3661027768911586,0.3710670364961446,False
2014,4,mental_health,,0.3741191588924014,True
2015,4,mental_health,,0.37268953510107594,True
2016,4,mental_health,,0.383072665078302,True
2017,4,mental_health,,0.4035979294406847,True
2018,4,mental_health,0.606171484327357,0.5980440979119315,False
2019,4,mental_health,,0.5816456635228392,True
2020,4,mental_health,,0.5570489106069226,True
2021,4,mental_health,0.4592074592074592,0.47387880256104087,False
2022,4,mental_health,,0.5060327822499485,True
2023,4,mental_health,,0.5271253061803693,True
2024,4,mental_health,,0.5037796026490177,True
2025,4,mental_health,,0.5037796026490177,True
2026,4,mental_health,,0.4973042138446072,True
2013,4,substance_use,0.27689115863389724,0.2800552513245986,False
2014,4,substance_use,,0.28033793902845716,True
2015,4,substance_use,,0.28033793902845716,True
2016,4,substance_use,,0.2822979024416341,True
2017,4,substance_use,,0.2914463773143744,True
2018,4,substance_use,0.16428832784485914,0.17273439539365423,False
2019,4,substance_use,,0.17273439539365423,True
2020,4,substance_use,,0.2593123946927903,True
2021,4,substance_use,0.3543123543123543,0.35425578797069596,False
2022,4,substance_use,,0.3723514791643212,True
2023,4,substance_use,,0.3723514791643212,True
2024,4,substance_use,,0.341615330369753,True
2025,4,substance_use,,0.34309119513632946,True
2026,4,substance_use,,0.3179815477266742,True
2013,4,outdoor_sleeping,0.0,0.0,False
2014,4,outdoor_sleeping,,0.0,True
2015,4,outdoor_sleeping,,0.0,True
2016,4,outdoor_sleeping,,0.0,True
2017,4,outdoor_sleeping,,0.0,True
2018,4,outdoor_sleeping,0.0,0.0,False
2019,4,outdoor_sleeping,,0.0,True
2020,4,outdoor_sleeping,,0.0,True
2021,4,outdoor_sleeping,0.0,0.0,False
2022,4,outdoor_sleeping,,0.0,True
2023,4,outdoor_sleeping,,0.0,True
2024,4,outdoor_sleeping,,0.0,True
2025,4,outdoor_sleeping,,0.0,True
2026,4,outdoor_sleeping,,0.0,True
2013,4,chronic_homeless,0.012607724225981488,0.018362848555539393,False
2014,4,chronic_homeless,,0.018362848555539393,True
2015,4,chronic_homeless,,0.10542531451939025,True
2016,4,chronic_homeless,,0.18571717946951444,True
2017,4,chronic_homeless,,0.25995191819762653,True
2018,4,chronic_homeless,0.34223685815343335,0.32807716246998725,False
2019,4,chronic_homeless,,0.28560415836242387,True
2020,4,chronic_homeless,,0.2647636974841587,True
2021,4,chronic_homeless,0.19207459207459207,0.1932193598935762,False
2022,4,chronic_homeless,,0.18324856688223404,True
2023,4,chronic_homeless,,0.15031224392777437,True
2024,4,chronic_homeless,,0.2188610167703502,True
2025,4,chronic_homeless,,0.2131905740053668,True
2026,4,chronic_homeless,,0.1981190621062733,True
2013,4,lgbtq,0.0,0.0,False
2014,4,lgbtq,,0.0,True
2015,4,lgbtq,,0.0,True
2016,4,lgbtq,,0.0,True
2017,4,lgbtq,,0.0,True
2018,4,lgbtq,0.0,0.0,False
2019,4,lgbtq,,0.0,True
2020,4,lgbtq,,0.0,True
2021,4,lgbtq,0.0,0.0,False
2022,4,lgbtq,,0.0,True
2023,4,lgbtq,,0.0,True
2024,4,lgbtq,,0.0,True
2025,4,lgbtq,,0.0,True
2026,4,lgbtq,,0.0,True
2013,4,foster_care_history,0.0987871050111714,0.10291854888168878,False
2014,4,foster_care_history,,0.10623976782915673,True
2015,4,foster_care_history,,0.11328289959190996,True
2016,4,foster_care_history,,0.12010145481979428,True
2017,4,foster_care_history,,0.12268851778795017,True
2018,4,foster_care_history,0.3122331991706306,0.3023420265224144,False
